,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Coordinates,Latitude,Longitude
135,800.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,14500000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
136,1100.0,2,3.0,Semi-Furnished,Lajpat Nagar 2,1.0,22500000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
137,810.0,2,2.0,Semi-Furnished,Lajpat Nagar 2,1.0,15500000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
138,1500.0,3,3.0,Semi-Furnished,Lajpat Nagar 2,1.0,26000000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
139,900.0,2,2.0,Semi-Furnished,Lajpat Nagar 2,1.0,15800000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
140,825.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,15000000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
141,900.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,13000000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
142,875.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,15000000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
143,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar 2,1.0,25000000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
144,750.0,2,2.0,Semi-Furnished,Lajpat Nagar 2,1.0,16500000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
145,900.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,10300000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
146,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar 2,1.0,26000000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
147,900.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,11000000,Ready_to_move,Resale,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
148,1800.0,3,3.0,Unfurnished,Lajpat Nagar 2,1.0,28500000,Ready_to_move,New_Property,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
149,900.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,11000000,Ready_to_move,Resale,Builder_Floor,"Lajpat Nagar II, South East Delhi, Delhi, 110024, India",28.5700938,77.2431796
150,900.0,2,1.0,Furnished,Budh Vihar,1.0,11000000,Ready_to_move,Resale,Apartment,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
151,810.0,3,2.0,Semi-Furnished,Budh Vihar,1.0,4500000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
152,450.0,2,1.0,Unfurnished,"Budh Vihar super area 50 sqyrd status Ready to Move floor Ground out of 2 floors transaction Resale furnishing Unfurnished facing East car parking 1 Open bathroom 1 balcony 2 ownership Freehold For Sale 2 BHK 50 yrd, 2 side open Ground Floor, First and Second Floor in H Block, Gali No. 04, Near Laxmi Narain Mandir, BudhVihar read more Contact Agent View Phone No. Share Feedback Agent Sahyog Properties 1000+ Buyers Served",1.0,3600000,Ready_to_move,Resale,Builder_Floor,,,
153,100.0,3,2.0,Furnished,Budh Vihar Phase 1,1.0,4300000,Ready_to_move,New_Property,Builder_Floor,,,
154,900.0,3,2.0,Semi-Furnished,Budh Vihar,1.0,4000000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
155,500.0,2,2.0,Semi-Furnished,Budh Vihar Phase 1,1.0,1650000,Ready_to_move,Resale,Apartment,,,
156,450.0,1,1.0,Furnished,Budh Vihar,1.0,2000000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
157,75.0,2,2.0,Semi-Furnished,Budh Vihar,1.0,3000000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
158,270.0,2,1.0,Semi-Furnished,Budh Vihar Phase 1,1.0,1400000,Ready_to_move,Resale,Apartment,,,
159,500.0,2,1.0,Semi-Furnished,Budh Vihar Phase 1,1.0,2000000,Ready_to_move,Resale,Builder_Floor,,,
160,444.0,2,2.0,Unfurnished,Budh Vihar Phase 1,1.0,2000000,Ready_to_move,Resale,Apartment,,,
161,400.0,1,1.0,Furnished,Budh Vihar,1.0,2000000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
162,729.0,3,4.0,Furnished,Budh Vihar,1.0,2600000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
163,4050.0,6,3.0,Furnished,Budh Vihar Phase 1,1.0,5100000,Ready_to_move,Resale,Builder_Floor,,,
164,2400.0,6,4.0,Furnished,Budh Vihar Phase 2,1.0,6000000,Ready_to_move,Resale,Builder_Floor,,,
165,450.0,2,2.0,Furnished,Budh Vihar,1.0,4000000,Ready_to_move,Resale,Builder_Floor,"Budh Bazar Road, S, Sainik Vihar II, West Delhi, Delhi, 110078, India",28.6366684,77.0321132
166,405.0,2,3.0,Furnished,Budh Vihar Phase 2,1.0,6200000,Ready_to_move,Resale,Builder_Floor,,,
167,666.0,1,2.0,Furnished,Budh Vihar Phase 1,1.0,3500000,Ready_to_move,Resale,Builder_Floor,,,
168,1000.0,2,2.0,Semi-Furnished,"Saptrishi Apartment, Rohini Sector 23",1.0,7600000,Ready_to_move,Resale,Apartment,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
169,1360.0,4,3.0,Semi-Furnished,Rohini Sector 24,1.0,13500000,Ready_to_move,New_Property,Builder_Floor,"Sector 24, Rohini, North West Delhi, Delhi, India",28.7283255,77.0879055202797
170,1550.0,4,3.0,Semi-Furnished,Rohini Sector 24,1.0,12500000,Ready_to_move,New_Property,Builder_Floor,"Sector 24, Rohini, North West Delhi, Delhi, India",28.7283255,77.0879055202797
171,850.0,3,2.0,Semi-Furnished,Rohini Sector 23,1.0,6500000,Ready_to_move,New_Property,Builder_Floor,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
172,2170.0,4,4.0,Unfurnished,Rohini Sector 23,2.0,22000000,Ready_to_move,New_Property,Builder_Floor,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
173,720.0,3,2.0,Semi-Furnished,Rohini Sector 23,1.0,6000000,Ready_to_move,New_Property,Builder_Floor,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
174,850.0,3,2.0,Semi-Furnished,Rohini Sector 23,1.0,7300000,Ready_to_move,New_Property,Builder_Floor,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
175,950.0,3,2.0,Semi-Furnished,Rohini Sector 23,1.0,7600000,Ready_to_move,New_Property,Builder_Floor,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
176,2300.0,4,4.0,Semi-Furnished,Rohini Sector 23,1.0,20000000,Ready_to_move,New_Property,Builder_Floor,"Sector 23, Rohini, North West Delhi, Delhi, India",28.72122875,77.0800084852459
177,1300.0,4,4.0,Semi-Furnished,Rohini Sector 22,1.0,15000000,Ready_to_move,New_Property,Builder_Floor,"Sector 22, Rohini, North West Delhi, Delhi, India",28.71874945,77.0609462451504
178,1100.0,3,2.0,Semi-Furnished,Rohini Sector 20,1.0,6200000,Ready_to_move,New_Property,Builder_Floor,"Sector 20, Rohini, North West Delhi, Delhi, India",28.71019465,77.070927124576
179,1030.0,3,2.0,Furnished,Rohini Sector 20,1.0,6200000,Ready_to_move,New_Property,Builder_Floor,"Sector 20, Rohini, North West Delhi, Delhi, India",28.71019465,77.070927124576
180,350.0,1,1.0,Semi-Furnished,"Rohini ( 1 km from Shahbad Dairy, Rohini)",1.0,2300000,Ready_to_move,New_Property,Builder_Floor,,,
181,750.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5000000,Ready_to_move,New_Property,Apartment,,,
182,720.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,4700000,Ready_to_move,New_Property,Apartment,,,
183,800.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5500000,Ready_to_move,New_Property,Apartment,,,
184,350.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,2000000,Ready_to_move,New_Property,Apartment,,,
185,980.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,7300000,Ready_to_move,New_Property,Apartment,,,
186,1600.0,4,3.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,13000000,Ready_to_move,New_Property,Apartment,,,
187,1450.0,3,3.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,11500000,Ready_to_move,New_Property,Apartment,,,
188,445.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,2800000,Ready_to_move,New_Property,Apartment,,,
189,380.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,2200000,Ready_to_move,New_Property,Apartment,,,
190,680.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,4400000,Ready_to_move,New_Property,Apartment,,,
191,1600.0,3,3.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,13500000,Ready_to_move,New_Property,Apartment,,,
192,630.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,4100000,Ready_to_move,New_Property,Apartment,,,
193,1500.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,12000000,Ready_to_move,New_Property,Apartment,,,
194,550.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,3500000,Ready_to_move,New_Property,Apartment,,,
195,2500.0,4,3.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,15000000,Ready_to_move,New_Property,Apartment,,,
196,2800.0,5,4.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,17500000,Ready_to_move,New_Property,Apartment,,,
197,300.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,1900000,Ready_to_move,New_Property,Apartment,,,
198,800.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5500000,Ready_to_move,New_Property,Apartment,,,
199,1295.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,10000000,Ready_to_move,New_Property,Apartment,,,
200,700.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,4700000,Ready_to_move,New_Property,Apartment,,,
201,350.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,2400000,Ready_to_move,New_Property,Builder_Floor,,,
202,450.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,3800000,Ready_to_move,New_Property,Builder_Floor,,,
203,2200.0,4,4.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,23000000,Ready_to_move,New_Property,Builder_Floor,,,
204,2300.0,4,4.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,24500000,Ready_to_move,New_Property,Builder_Floor,,,
205,1150.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,10000000,Ready_to_move,New_Property,Builder_Floor,,,
206,800.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5500000,Ready_to_move,New_Property,Builder_Floor,,,
207,850.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,7000000,Ready_to_move,New_Property,Builder_Floor,,,
208,720.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,6500000,Ready_to_move,New_Property,Builder_Floor,,,
209,4688.0,5,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,135000000,Almost_ready,New_Property,Apartment,,,
210,750.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5000000,Ready_to_move,New_Property,Apartment,,,
211,3901.0,4,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,93000000,Almost_ready,New_Property,Apartment,,,
212,950.0,3,2.0,Furnished,"Uttam Nagar Floors, Uttam Nagar",1.0,4370000,Ready_to_move,New_Property,Apartment,,,
213,1000.0,3,2.0,Unfurnished,"Virat Residency, Dwarka Mor",1.0,4620000,Ready_to_move,New_Property,Apartment,,,
214,850.0,2,1.0,Semi-Furnished,"Siddhartha Heights, Dwarka Sector 24",1.0,1900000,Ready_to_move,New_Property,Apartment,,,
215,2400.0,4,4.0,Semi-Furnished,"Find Homes, Greater Kailash 2",1.0,70000000,Ready_to_move,New_Property,Apartment,,,
216,1350.0,3,2.0,Unfurnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1.0,5130000,Ready_to_move,New_Property,Apartment,,,
217,540.0,2,2.0,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1.0,3000000,Ready_to_move,New_Property,Apartment,,,
218,1387.0,4,4.0,Unfurnished,"Delhi Homes Yojana, Dwarka Sector 24",1.0,5890000,Ready_to_move,New_Property,Apartment,,,
219,540.0,2,2.0,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1.0,3300000,Ready_to_move,New_Property,Apartment,,,
220,976.0,2,2.0,Furnished,"Godrej South Estate, Okhla",1.0,24900000,Ready_to_move,New_Property,Apartment,,,
221,1050.0,3,2.0,Unfurnished,"The Elite Spire, Dwarka Sector 21",1.0,3700000,Ready_to_move,New_Property,Apartment,,,
222,2700.0,4,3.0,Semi-Furnished,"APL Builder Floor, Greater Kailash 1",1.0,60000000,Ready_to_move,New_Property,Builder_Floor,,,
223,1500.0,3,2.0,Unfurnished,"Kunj Vihar Apartment, Dwarka Sector 12",1.0,17400000,Ready_to_move,Resale,Apartment,,,
224,2900.0,5,5.0,Furnished,Janakpuri Block A3,1.0,51000000,Almost_ready,New_Property,Builder_Floor,"Janakpuri, West Delhi, Delhi, 110058, India",28.6219272,77.0874757
225,5025.0,5,6.0,Unfurnished,Greater Kailash 2,4.0,170000000,Almost_ready,New_Property,Builder_Floor,"Greater Kailash II, South East Delhi, Delhi, India",28.5338204,77.242467
226,1000.0,3,2.0,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1.0,5510000,Almost_ready,New_Property,Builder_Floor,,,
227,1135.0,3,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,25000000,Almost_ready,Resale,Apartment,,,
228,2306.0,3,3.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,57000000,Almost_ready,New_Property,Apartment,,,
229,850.0,2,2.0,Semi-Furnished,"Diamond Heights Multi Estate, Najafgarh",1.0,2940000,Almost_ready,New_Property,Apartment,,,
230,1200.0,3,3.0,Semi-Furnished,"Ashirwad Apartments, Dwarka Sector 12",1.0,15500000,Ready_to_move,Resale,Apartment,,,
231,1700.0,3,2.0,Semi-Furnished,"Sunny Valley Apartments, Dwarka",1.0,17200000,Ready_to_move,Resale,Apartment,,,
232,1800.0,4,3.0,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2.0,55000000,Ready_to_move,Resale,Builder_Floor,,,
233,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,1.0,15000000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
234,22050.0,4,4.0,Semi-Furnished,Greater Kailash 1,2.0,51000000,Almost_ready,New_Property,Builder_Floor,"Greater Kailash I, South East Delhi, Delhi, India",28.5512676,77.2360199
235,1550.0,4,3.0,Semi-Furnished,Rohini Sector 24,1.0,13000000,Ready_to_move,New_Property,Builder_Floor,"Sector 24, Rohini, North West Delhi, Delhi, India",28.7283255,77.0879055202797
236,1600.0,3,3.0,Semi-Furnished,Greater Kailash 1,1.0,30000000,Ready_to_move,New_Property,Builder_Floor,"Greater Kailash I, South East Delhi, Delhi, India",28.5512676,77.2360199
237,700.0,2,2.0,Semi-Furnished,"Khanpur, Madangir",1.0,2400000,Ready_to_move,New_Property,Builder_Floor,"Khanpur, Mehrauli Badarpur Road, Madangir, Navjeevan Vihar, Tigri, South Delhi, Delhi, 110080, India",28.5136834,77.2352216
238,45.0,4,3.0,Unfurnished,"Batla House, Okhla",1.0,5500000,Ready_to_move,New_Property,Builder_Floor,,,
239,3510.0,4,4.0,Semi-Furnished,"Friends Colony West, New Friends Colony",2.0,45000000,Ready_to_move,Resale,Builder_Floor,"New Friends Colony, Mathura Road, Friends Colony, South East Delhi, Delhi, 110065, India",28.5666931,77.2627419
250,1600.0,3,3.0,Semi-Furnished,New Friends Colony,2.0,40000000,Ready_to_move,Resale,Apartment,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
251,3500.0,4,4.0,Unfurnished,New Friends Colony,2.0,90000000,Ready_to_move,Resale,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
252,2100.0,4,5.0,Semi-Furnished,New Friends Colony,2.0,56000000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
253,4200.0,5,5.0,Semi-Furnished,"Friends Colony East, New Friends Colony",2.0,135500000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, Mathura Road, Friends Colony, South East Delhi, Delhi, 110065, India",28.5666931,77.2627419
254,1500.0,3,3.0,Semi-Furnished,New Friends Colony,2.0,60000000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
255,8150.0,4,5.0,Unfurnished,"Maharani Bagh, New Friends Colony",4.0,170000000,Ready_to_move,New_Property,Builder_Floor,,,
256,2200.0,4,4.0,Semi-Furnished,"Kalindi Colony, Maharani Bagh, New Friends Colony",2.0,50000000,Ready_to_move,Resale,Builder_Floor,,,
257,3500.0,4,5.0,Semi-Furnished,New Friends Colony,2.0,58000000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
258,2070.0,3,3.0,Semi-Furnished,"Friends Colony East, New Friends Colony",2.0,37500000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, Mathura Road, Friends Colony, South East Delhi, Delhi, 110065, India",28.5666931,77.2627419
259,3500.0,3,3.0,Unfurnished,"Maharani Bagh, New Friends Colony",1.0,45000000,Ready_to_move,Resale,Builder_Floor,,,
260,2000.0,4,4.0,Semi-Furnished,New Friends Colony,3.0,70000000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
261,2800.0,6,4.0,Semi-Furnished,"Taimoor Enclave, New Friends Colony carpet area 2800 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park society Taimoor Enclave car parking 2 Covered, 1 Open bathroom 4 balcony 2 ownership Freehold Two floor of the house is available for sale SECOND AND THIRD FLOOR EXTRA made, provision for LIFT can be provided by the OWNER .DDA FLATS of TAIMOOR ENCLAVE, NEAR GURUDWARA, NEW FRIENDS COLONY, SOUTH DELHI , HOUSE IS ON THE SECOND FLOOR have 3 bed room and 2 wash room and and same on the Third Floor, URGENT SALE, BROKER EXCUSE. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes 100+ Buyers Served",2.0,29500000,Ready_to_move,Resale,Apartment,,,
262,2550.0,4,4.0,Unfurnished,New Friends Colony,1.0,60000000,Ready_to_move,Resale,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
263,4500.0,4,4.0,Semi-Furnished,New Friends Colony,2.0,70000000,Ready_to_move,Resale,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
264,1400.0,3,3.0,Semi-Furnished,New Friends Colony,2.0,50000000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
265,2800.0,4,5.0,Semi-Furnished,New Friends Colony,2.0,75000000,Ready_to_move,New_Property,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
266,2700.0,4,4.0,Semi-Furnished,"New Friends Colony Floors, New Friends Colony",2.0,52500000,Ready_to_move,New_Property,Builder_Floor,,,
267,4500.0,4,4.0,Semi-Furnished,New Friends Colony,2.0,55000000,Ready_to_move,Resale,Builder_Floor,"New Friends Colony, South East Delhi, Delhi, India",28.5671008,77.2697643
268,7200.0,4,4.0,Semi-Furnished,"Maharani Bagh, New Friends Colony",2.0,120000000,Ready_to_move,Resale,Builder_Floor,,,
269,2799.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",,65000000,Ready_to_move,New_Property,Builder_Floor,,,
270,2650.0,4,4.0,Unfurnished,"Kailash Colony, Greater Kailash",2.0,75000000,Ready_to_move,New_Property,Builder_Floor,,,
271,2200.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,47500000,Ready_to_move,New_Property,Builder_Floor,,,
272,3500.0,5,5.0,Semi-Furnished,"Kailash Colony, Greater Kailash",1.0,70000000,Ready_to_move,New_Property,Builder_Floor,,,
273,2200.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,47500000,Ready_to_move,New_Property,Builder_Floor,,,
274,2200.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",1.0,40000000,Ready_to_move,New_Property,Builder_Floor,,,
